12, 6, 1;4075.000000
13, 6, 1;4100.000000
14, 6, 1;4125.000000
15, 6, 1;4150.000000
16, 6, 1;4175.000000
17, 6, 1;4200.000000
18, 6, 1;4225.000000
19, 6, 1;4250.000000
20, 6, 1;4275.000000
21, 6, 1;4300.000000
22, 6, 1;4325.000000
23, 6, 1;4350.000000
24, 6, 1;4375.000000
25, 6, 1;4400.000000
26, 6, 1;4425.000000
27, 6, 1;4450.000000
28, 6, 1;4475.000000
29, 6, 1;4500.000000
30, 6, 1;4525.000000
1, 7, 1;4550.000000
2, 7, 1;4575.000000
3, 7, 1;4600.000000
4, 7, 1;4625.000000
5, 7, 1;4650.000000
6, 7, 1;4675.000000
7, 7, 1;4700.000000
8, 7, 1;4725.000000
9, 7, 1;4750.000000
10, 7, 1;4775.000000
11, 7, 1;4800.000000
12, 7, 1;4825.000000
13, 7, 1;4850.000000
14, 7, 1;4875.000000
15, 7, 1;4900.000000
16, 7, 1;4925.000000
17, 7, 1;4950.000000
18, 7, 1;4975.000000
19, 7, 1;5000.000000
20, 7, 1;5025.000000
21, 7, 1;5050.000000
22, 7, 1;5075.000000
23, 7, 1;5100.000000
24, 7, 1;5125.000000
25, 7, 1;5150.000000
26, 7, 1;5175.000000
27, 7, 1;5200.000000
28, 7, 1;5225.000000
29, 7, 1;5250.000000
30, 7, 1;5275.000000
31, 7, 1;5300.000000
1, 8, 1;5325.000000
2, 8, 1;5350.000000
3, 8, 1;5375.000000
4, 8, 1;5400.000000
5, 8, 1;5425.000000
6, 8, 1;5450.000000
7, 8, 1;5475.000000
8, 8, 1;5500.000000
9, 8, 1;5525.000000
10, 8, 1;5550.000000
11, 8, 1;5575.000000
12, 8, 1;5600.000000
13, 8, 1;5625.000000
14, 8, 1;5650.000000
15, 8, 1;5675.000000
16, 8, 1;5700.000000
17, 8, 1;5725.000000
18, 8, 1;5750.000000
19, 8, 1;5775.000000
20, 8, 1;5800.000000
21, 8, 1;5825.000000
22, 8, 1;5850.000000
23, 8, 1;5875.000000
24, 8, 1;5900.000000
25, 8, 1;5925.000000
26, 8, 1;5950.000000
27, 8, 1;5975.000000
28, 8, 1;6000.000000
29, 8, 1;6025.000000
30, 8, 1;6050.000000
31, 8, 1;6075.000000
1, 9, 1;6100.000000
2, 9, 1;6125.000000
3, 9, 1;6150.000000
4, 9, 1;6175.000000
5, 9, 1;6200.000000
6, 9, 1;6225.000000
7, 9, 1;6250.000000
8, 9, 1;6275.000000
9, 9, 1;6300.000000
10, 9, 1;6325.000000
11, 9, 1;6350.000000
12, 9, 1;6375.000000
13, 9, 1;6400.000000
14, 9, 1;6425.000000
15, 9, 1;6450.000000
16, 9, 1;6475.000000
17, 9, 1;6500.000000
18, 9, 1;6525.000000
19, 9, 1;6550.000000
20, 9, 1;6575.000000
21, 9, 1;6600.000000
22, 9, 1;6625.000000
23, 9, 1;6650.000000
24, 9, 1;6675.000000
25, 9, 1;6700.000000
26, 9, 1;6725.000000
27, 9, 1;6750.000000
28, 9, 1;6775.000000
29, 9, 1;6800.000000
30, 9, 1;6825.000000
1, 10, 1;6850.000000
2, 10, 1;6875.000000
3, 10, 1;6900.000000
4, 10, 1;6925.000000
5, 10, 1;6950.000000
6, 10, 1;6975.000000
7, 10, 1;7000.000000
8, 10, 1;7025.000000
9, 10, 1;7050.000000
10, 10, 1;7075.000000
11, 10, 1;7100.000000
12, 10, 1;7125.000000
13, 10, 1;7150.000000
14, 10, 1;7175.000000
15, 10, 1;7200.000000
16, 10, 1;7225.000000
17, 10, 1;7250.000000
18, 10, 1;7275.000000
19, 10, 1;7300.000000
20, 10, 1;7325.000000
21, 10, 1;7350.000000
22, 10, 1;7375.000000
23, 10, 1;7400.000000
24, 10, 1;7425.000000
25, 10, 1;7450.000000
26, 10, 1;7475.000000
27, 10, 1;7500.000000
28, 10, 1;7525.000000
29, 10, 1;7550.000000
30, 10, 1;7575.000000
31, 10, 1;7600.000000
1, 11, 1;7625.000000
2, 11, 1;7650.000000
3, 11, 1;7675.000000
4, 11, 1;7700.000000
5, 11, 1;7725.000000
6, 11, 1;7750.000000
7, 11, 1;7775.000000
8, 11, 1;7800.000000
9, 11, 1;7825.000000
10, 11, 1;7850.000000
11, 11, 1;7875.000000
12, 11, 1;7900.000000
13, 11, 1;7925.000000
14, 11, 1;7950.000000
15, 11, 1;7975.000000
16, 11, 1;8000.000000
17, 11, 1;8025.000000
18, 11, 1;8050.000000
19, 11, 1;8075.000000
20, 11, 1;8100.000000
21, 11, 1;8125.000000
22, 11, 1;8150.000000
23, 11, 1;8175.000000
24, 11, 1;8200.000000
25, 11, 1;8225.000000
26, 11, 1;8250.000000
27, 11, 1;8275.000000
28, 11, 1;8300.000000
29, 11, 1;8325.000000
30, 11, 1;8350.000000
1, 12, 1;8375.000000
2, 12, 1;8400.000000
3, 12, 1;8425.000000
4, 12, 1;8450.000000
5, 12, 1;8475.000000
6, 12, 1;8500.000000
7, 12, 1;8525.000000
8, 12, 1;8550.000000
9, 12, 1;8575.000000
10, 12, 1;8600.000000
11, 12, 1;8625.000000
12, 12, 1;8650.000000
13, 12, 1;8675.000000
14, 12, 1;8700.000000
15, 12, 1;8725.000000
16, 12, 1;8750.000000
17, 12, 1;8775.000000
18, 12, 1;8800.000000
19, 12, 1;8825.000000
20, 12, 1;8850.000000
21, 12, 1;8875.000000
22, 12, 1;8900.000000
23, 12, 1;8925.000000
24, 12, 1;8950.000000
25, 12, 1;8975.000000
26, 12, 1;9000.000000
27, 12, 1;9025.000000
28, 12, 1;9050.000000
29, 12, 1;9075.000000
30, 12, 1;9100.000000
31, 12, 1;9125.000000
1, 1, 2;9150.000000
2, 1, 2;9175.000000
3, 1, 2;9200.000000
4, 1, 2;9225.000000
5, 1, 2;9250.000000
6, 1, 2;9275.000000
7, 1, 2;9300.000000
8, 1, 2;9325.000000
9, 1, 2;9350.000000
10, 1, 2;9375.000000
11, 1, 2;9400.000000
12, 1, 2;9425.000000
13, 1, 2;9450.000000
14, 1, 2;9475.000000
15, 1, 2;9500.000000
16, 1, 2;9525.000000
17, 1, 2;9550.000000
18, 1, 2;9575.000000
19, 1, 2;9600.000000
20, 1, 2;9625.000000
21, 1, 2;9650.000000
22, 1, 2;9675.000000
23, 1, 2;9700.000000
24, 1, 2;9725.000000
25, 1, 2;9750.000000
26, 1, 2;9775.000000
27, 1, 2;9800.000000
28, 1, 2;9825.000000
29, 1, 2;9850.000000
30, 1, 2;9875.000000
31, 1, 2;9900.000000
1, 2, 2;9925.000000
2, 2, 2;9950.000000
3, 2, 2;9975.000000
4, 2, 2;10000.000000
5, 2, 2;10025.000000
6, 2, 2;10050.000000
7, 2, 2;10075.000000
8, 2, 2;10100.000000
9, 2, 2;10125.000000
10, 2, 2;10150.000000
11, 2, 2;10175.000000
12, 2, 2;10200.000000
13, 2, 2;10225.000000
14, 2, 2;10250.000000
15, 2, 2;10275.000000
16, 2, 2;10300.000000
17, 2, 2;10325.000000
18, 2, 2;10350.000000
19, 2, 2;10375.000000
20, 2, 2;10400.000000
21, 2, 2;10425.000000
22, 2, 2;10450.000000
23, 2, 2;10475.000000
24, 2, 2;10500.000000
25, 2, 2;10525.000000
26, 2, 2;10550.000000
27, 2, 2;10575.000000
28, 2, 2;10600.000000
1, 3, 2;10625.000000
2, 3, 2;10650.000000
3, 3, 2;10675.000000
4, 3, 2;10700.000000
5, 3, 2;10725.000000
6, 3, 2;10750.000000
7, 3, 2;10775.000000
8, 3, 2;10800.000000
9, 3, 2;10825.000000
10, 3, 2;10850.000000
11, 3, 2;10875.000000
12, 3, 2;10900.000000
13, 3, 2;10925.000000
14, 3, 2;10950.000000
15, 3, 2;10975.000000
16, 3, 2;11000.000000
17, 3, 2;11025.000000
18, 3, 2;11050.000000
19, 3, 2;11075.000000
20, 3, 2;11100.000000
21, 3, 2;11125.000000
22, 3, 2;11150.000000
23, 3, 2;11175.000000
24, 3, 2;11200.000000
25, 3, 2;11225.000000
26, 3, 2;11250.000000
27, 3, 2;11275.000000
28, 3, 2;11300.000000
29, 3, 2;11325.000000
30, 3, 2;11350.000000
31, 3, 2;11375.000000
1, 4, 2;11400.000000
2, 4, 2;11425.000000
3, 4, 2;11450.000000
4, 4, 2;11475.000000
5, 4, 2;11500.000000
6, 4, 2;11525.000000
7, 4, 2;11550.000000
8, 4, 2;11575.000000
9, 4, 2;11600.000000
10, 4, 2;11625.000000
11, 4, 2;11650.000000
12, 4, 2;11675.000000
13, 4, 2;11700.000000
14, 4, 2;11725.000000
15, 4, 2;11750.000000
16, 4, 2;11775.000000
17, 4, 2;11800.000000
18, 4, 2;11825.000000
19, 4, 2;11850.000000
20, 4, 2;11875.000000
21, 4, 2;11900.000000
22, 4, 2;11925.000000
23, 4, 2;11950.000000
24, 4, 2;11975.000000
25, 4, 2;12000.000000
26, 4, 2;12025.000000
27, 4, 2;12050.000000
28, 4, 2;12075.000000
29, 4, 2;12100.000000
30, 4, 2;12125.000000
1, 5, 2;12150.000000
2, 5, 2;12175.000000
3, 5, 2;12200.000000
4, 5, 2;12225.000000
5, 5, 2;12250.000000
6, 5, 2;12275.000000
7, 5, 2;12300.000000
8, 5, 2;12325.000000
9, 5, 2;12350.000000
10, 5, 2;12375.000000
11, 5, 2;12400.000000
12, 5, 2;12425.000000
13, 5, 2;12450.000000
14, 5, 2;12475.000000
15, 5, 2;12500.000000
16, 5, 2;12525.000000
17, 5, 2;12550.000000
18, 5, 2;12575.000000
19, 5, 2;12600.000000
20, 5, 2;12625.000000
21, 5, 2;12650.000000
22, 5, 2;12675.000000
23, 5, 2;12700.000000
24, 5, 2;12725.000000
25, 5, 2;12750.000000
26, 5, 2;12775.000000
27, 5, 2;12800.000000
28, 5, 2;12825.000000
29, 5, 2;12850.000000
30, 5, 2;12875.000000
31, 5, 2;12900.000000
1, 6, 2;12925.000000
2, 6, 2;12950.000000
3, 6, 2;12975.000000
4, 6, 2;13000.000000
5, 6, 2;13025.000000
6, 6, 2;13050.000000
7, 6, 2;13075.000000
8, 6, 2;13100.000000
9, 6, 2;13125.000000
10, 6, 2;13150.000000
11, 6, 2;13175.000000
12, 6, 2;13200.000000
13, 6, 2;13225.000000
14, 6, 2;13250.000000
15, 6, 2;13275.000000
16, 6, 2;13300.000000
17, 6, 2;13325.000000
18, 6, 2;13350.000000
19, 6, 2;13375.000000
20, 6, 2;13400.000000
21, 6, 2;13425.000000
22, 6, 2;13450.000000
23, 6, 2;13475.000000
24, 6, 2;13500.000000
25, 6, 2;13525.000000
26, 6, 2;13550.000000
27, 6, 2;13575.000000
28, 6, 2;13600.000000
29, 6, 2;13625.000000
30, 6, 2;13650.000000
1, 7, 2;13675.000000
2, 7, 2;13700.000000
3, 7, 2;13725.000000
4, 7, 2;13750.000000
5, 7, 2;13775.000000
6, 7, 2;13800.000000
7, 7, 2;13825.000000
8, 7, 2;13850.000000
9, 7, 2;13875.000000
10, 7, 2;13900.000000
11, 7, 2;13925.000000
12, 7, 2;13950.000000
13, 7, 2;13975.000000
14, 7, 2;14000.000000
15, 7, 2;14025.000000
16, 7, 2;14050.000000
17, 7, 2;14075.000000
18, 7, 2;14100.000000
19, 7, 2;14125.000000
20, 7, 2;14150.000000
21, 7, 2;14175.000000
22, 7, 2;14200.000000
23, 7, 2;14225.000000
24, 7, 2;14250.000000
25, 7, 2;14275.000000
26, 7, 2;14300.000000
27, 7, 2;14325.000000
28, 7, 2;14350.000000
29, 7, 2;14375.000000
30, 7, 2;14400.000000
31, 7, 2;14425.000000
1, 8, 2;14450.000000
2, 8, 2;14475.000000
3, 8, 2;14500.000000
4, 8, 2;14525.000000
5, 8, 2;14550.000000
6, 8, 2;14575.000000
7, 8, 2;14600.000000
8, 8, 2;14625.000000
9, 8, 2;14650.000000
10, 8, 2;14675.000000
11, 8, 2;14700.000000
12, 8, 2;14725.000000
13, 8, 2;14750.000000
14, 8, 2;14775.000000
15, 8, 2;14800.000000
16, 8, 2;14825.000000
17, 8, 2;14850.000000
18, 8, 2;14875.000000
19, 8, 2;14900.000000
20, 8, 2;14925.000000
21, 8, 2;14950.000000
22, 8, 2;14975.000000
23, 8, 2;15000.000000
24, 8, 2;15025.000000
25, 8, 2;15050.000000
26, 8, 2;15075.000000
27, 8, 2;15100.000000
28, 8, 2;15125.000000
29, 8, 2;15150.000000
30, 8, 2;15175.000000
31, 8, 2;15200.000000
1, 9, 2;15225.000000
2, 9, 2;15250.000000
3, 9, 2;15275.000000
4, 9, 2;15300.000000
5, 9, 2;15325.000000
6, 9, 2;15350.000000
7, 9, 2;15375.000000
8, 9, 2;15400.000000
9, 9, 2;15425.000000
10, 9, 2;15450.000000
11, 9, 2;15475.000000
12, 9, 2;15500.000000
13, 9, 2;15525.000000
14, 9, 2;15550.000000
15, 9, 2;15575.000000
16, 9, 2;15600.000000
17, 9, 2;15625.000000
18, 9, 2;15650.000000
19, 9, 2;15675.000000
20, 9, 2;15700.000000
21, 9, 2;15725.000000
22, 9, 2;15750.000000
23, 9, 2;15775.000000
24, 9, 2;15800.000000
25, 9, 2;15825.000000
26, 9, 2;15850.000000
27, 9, 2;15875.000000
28, 9, 2;15900.000000
29, 9, 2;15925.000000
30, 9, 2;15950.000000
1, 10, 2;15975.000000
2, 10, 2;16000.000000
3, 10, 2;16025.000000
4, 10, 2;16050.000000
5, 10, 2;16075.000000
6, 10, 2;16100.000000
7, 10, 2;16125.000000
8, 10, 2;16150.000000
9, 10, 2;16175.000000
10, 10, 2;16200.000000
11, 10, 2;16225.000000
12, 10, 2;16250.000000
13, 10, 2;16275.000000
14, 10, 2;16300.000000
15, 10, 2;16325.000000
16, 10, 2;16350.000000
17, 10, 2;16375.000000
18, 10, 2;16400.000000
19, 10, 2;16425.000000
20, 10, 2;16450.000000
21, 10, 2;16475.000000
22, 10, 2;16500.000000
23, 10, 2;16525.000000
24, 10, 2;16550.000000
25, 10, 2;16575.000000
26, 10, 2;16600.000000
27, 10, 2;16625.000000
28, 10, 2;16650.000000
29, 10, 2;16675.000000
30, 10, 2;16700.000000
31, 10, 2;16725.000000
1, 11, 2;16750.000000
2, 11, 2;16775.000000
3, 11, 2;16800.000000
4, 11, 2;16825.000000
5, 11, 2;16850.000000
6, 11, 2;16875.000000
7, 11, 2;16900.000000
8, 11, 2;16925.000000
9, 11, 2;16950.000000
10, 11, 2;16975.000000
11, 11, 2;17000.000000
12, 11, 2;17025.000000
13, 11, 2;17050.000000
14, 11, 2;17075.000000
15, 11, 2;17100.000000
16, 11, 2;17125.000000
17, 11, 2;17150.000000
18, 11, 2;17175.000000
19, 11, 2;17200.000000
20, 11, 2;17225.000000
21, 11, 2;17250.000000
22, 11, 2;17275.000000
23, 11, 2;17300.000000
24, 11, 2;17325.000000
25, 11, 2;17350.000000
26, 11, 2;17375.000000
27, 11, 2;17400.000000
28, 11, 2;17425.000000
29, 11, 2;17450.000000
30, 11, 2;17475.000000
1, 12, 2;17500.000000
2, 12, 2;17525.000000
3, 12, 2;17550.000000
4, 12, 2;17575.000000
5, 12, 2;17600.000000
6, 12, 2;17625.000000
7, 12, 2;17650.000000
8, 12, 2;17675.000000
9, 12, 2;17700.000000
10, 12, 2;17725.000000
11, 12, 2;17750.000000
12, 12, 2;17775.000000
13, 12, 2;17800.000000
14, 12, 2;17825.000000
15, 12, 2;17850.000000
16, 12, 2;17875.000000
17, 12, 2;17900.000000
18, 12, 2;17925.000000
19, 12, 2;17950.000000
20, 12, 2;17975.000000
21, 12, 2;18000.000000
22, 12, 2;18025.000000
23, 12, 2;18050.000000
24, 12, 2;18075.000000
25, 12, 2;18100.000000
26, 12, 2;18125.000000
27, 12, 2;18150.000000
28, 12, 2;18175.000000
29, 12, 2;18200.000000
30, 12, 2;18225.000000
31, 12, 2;18250.000000
1, 1, 3;18275.000000
2, 1, 3;18300.000000
3, 1, 3;18325.000000
4, 1, 3;18350.000000
5, 1, 3;18375.000000
6, 1, 3;18400.000000
7, 1, 3;18425.000000
8, 1, 3;18450.000000
9, 1, 3;18475.000000
10, 1, 3;18500.000000
11, 1, 3;18525.000000
12, 1, 3;18550.000000
13, 1, 3;18575.000000
14, 1, 3;18600.000000
15, 1, 3;18625.000000
16, 1, 3;18650.000000
17, 1, 3;18675.000000
18, 1, 3;18700.000000
19, 1, 3;18725.000000
20, 1, 3;18750.000000
21, 1, 3;18775.000000
22, 1, 3;18800.000000
23, 1, 3;18825.000000
24, 1, 3;18850.000000
25, 1, 3;18875.000000
26, 1, 3;18900.000000
27, 1, 3;18925.000000
28, 1, 3;18950.000000
29, 1, 3;18975.000000
30, 1, 3;19000.000000
31, 1, 3;19025.000000
1, 2, 3;19050.000000
2, 2, 3;19075.000000
3, 2, 3;19100.000000
4, 2, 3;19125.000000
5, 2, 3;19150.000000
6, 2, 3;19175.000000
7, 2, 3;19200.000000
8, 2, 3;19225.000000
9, 2, 3;19250.000000
10, 2, 3;19275.000000
11, 2, 3;19300.000000
12, 2, 3;19325.000000
13, 2, 3;19350.000000
14, 2, 3;19375.000000
15, 2, 3;19400.000000
16, 2, 3;19425.000000
17, 2, 3;19450.000000
18, 2, 3;19475.000000
19, 2, 3;19500.000000
20, 2, 3;19525.000000
21, 2, 3;19550.000000
22, 2, 3;19575.000000
23, 2, 3;19600.000000
24, 2, 3;19625.000000
25, 2, 3;19650.000000
26, 2, 3;19675.000000
27, 2, 3;19700.000000
28, 2, 3;19725.000000
1, 3, 3;19750.000000
2, 3, 3;19775.000000
3, 3, 3;19800.000000
4, 3, 3;19825.000000
5, 3, 3;19850.000000
6, 3, 3;19875.000000
7, 3, 3;19900.000000
8, 3, 3;19925.000000
9, 3, 3;19950.000000
10, 3, 3;19975.000000
11, 3, 3;20000.000000
12, 3, 3;20025.000000
13, 3, 3;20050.000000
14, 3, 3;20075.000000
15, 3, 3;20100.000000
16, 3, 3;20125.000000
17, 3, 3;20150.000000
18, 3, 3;20175.000000
19, 3, 3;20200.000000
20, 3, 3;20225.000000
21, 3, 3;20250.000000
22, 3, 3;20275.000000
23, 3, 3;20300.000000
24, 3, 3;20325.000000
25, 3, 3;20350.000000
26, 3, 3;20375.000000
27, 3, 3;20400.000000
28, 3, 3;20425.000000
29, 3, 3;20450.000000
30, 3, 3;20475.000000
31, 3, 3;20500.000000
1, 4, 3;20525.000000
2, 4, 3;20550.000000
3, 4, 3;20575.000000
4, 4, 3;20600.000000
5, 4, 3;20625.000000
6, 4, 3;20650.000000
7, 4, 3;20675.000000
8, 4, 3;20700.000000
9, 4, 3;20725.000000
10, 4, 3;20750.000000
11, 4, 3;20775.000000
12, 4, 3;20800.000000
13, 4, 3;20825.000000
14, 4, 3;20850.000000
15, 4, 3;20875.000000
16, 4, 3;20900.000000
17, 4, 3;20925.000000
18, 4, 3;20950.000000
19, 4, 3;20975.000000
20, 4, 3;21000.000000
21, 4, 3;21025.000000
22, 4, 3;21050.000000
23, 4, 3;21075.000000
24, 4, 3;21100.000000
25, 4, 3;21125.000000
26, 4, 3;21150.000000
27, 4, 3;21175.000000
28, 4, 3;21200.000000
29, 4, 3;21225.000000
30, 4, 3;21250.000000
1, 5, 3;21275.000000
2, 5, 3;21300.000000
3, 5, 3;21325.000000
4, 5, 3;21350.000000
5, 5, 3;21375.000000
6, 5, 3;21400.000000
7, 5, 3;21425.000000
8, 5, 3;21450.000000
9, 5, 3;21475.000000
10, 5, 3;21500.000000
11, 5, 3;21525.000000
12, 5, 3;21550.000000
13, 5, 3;21575.000000
14, 5, 3;21600.000000
15, 5, 3;21625.000000
16, 5, 3;21650.000000
17, 5, 3;21675.000000
18, 5, 3;21700.000000
19, 5, 3;21725.000000
20, 5, 3;21750.000000
21, 5, 3;21775.000000
22, 5, 3;21800.000000
23, 5, 3;21825.000000
24, 5, 3;21850.000000
25, 5, 3;21875.000000
26, 5, 3;21900.000000
27, 5, 3;21925.000000
28, 5, 3;21950.000000
29, 5, 3;21975.000000
30, 5, 3;22000.000000
31, 5, 3;22025.000000
1, 6, 3;22050.000000
2, 6, 3;22075.000000
3, 6, 3;22100.000000
4, 6, 3;22125.000000
5, 6, 3;22150.000000
6, 6, 3;22175.000000
7, 6, 3;22200.000000
8, 6, 3;22225.000000
9, 6, 3;22250.000000
10, 6, 3;22275.000000
11, 6, 3;22300.000000
12, 6, 3;22325.000000
13, 6, 3;22350.000000
14, 6, 3;22375.000000
15, 6, 3;22400.000000
16, 6, 3;22425.000000
17, 6, 3;22450.000000
18, 6, 3;22475.000000
19, 6, 3;22500.000000
20, 6, 3;22525.000000
21, 6, 3;22550.000000
22, 6, 3;22575.000000
23, 6, 3;22600.000000
24, 6, 3;22625.000000
25, 6, 3;22650.000000
26, 6, 3;22675.000000
27, 6, 3;22700.000000
28, 6, 3;22725.000000
29, 6, 3;22750.000000
30, 6, 3;22775.000000
1, 7, 3;22800.000000
2, 7, 3;22825.000000
3, 7, 3;22850.000000
4, 7, 3;22875.000000
5, 7, 3;22900.000000
6, 7, 3;22925.000000
7, 7, 3;22950.000000
8, 7, 3;22975.000000
9, 7, 3;23000.000000
10, 7, 3;23025.000000
11, 7, 3;23050.000000
12, 7, 3;23075.000000
13, 7, 3;23100.000000
14, 7, 3;23125.000000
15, 7, 3;23150.000000
16, 7, 3;23175.000000
17, 7, 3;23200.000000
18, 7, 3;23225.000000
19, 7, 3;23250.000000
20, 7, 3;23275.000000
21, 7, 3;23300.000000
22, 7, 3;23325.000000
23, 7, 3;23350.000000
24, 7, 3;23375.000000
25, 7, 3;23400.000000
26, 7, 3;23425.000000
27, 7, 3;23450.000000
28, 7, 3;23475.000000
29, 7, 3;23500.000000
30, 7, 3;23525.000000
31, 7, 3;23550.000000
1, 8, 3;23575.000000
2, 8, 3;23600.000000
3, 8, 3;23625.000000
4, 8, 3;23650.000000
5, 8, 3;23675.000000
6, 8, 3;23700.000000
7, 8, 3;23725.000000
8, 8, 3;23750.000000
9, 8, 3;23775.000000
10, 8, 3;23800.000000
11, 8, 3;23825.000000
12, 8, 3;23850.000000
13, 8, 3;23875.000000
14, 8, 3;23900.000000
15, 8, 3;23925.000000
16, 8, 3;23950.000000
17, 8, 3;23975.000000
18, 8, 3;24000.000000
19, 8, 3;24025.000000
20, 8, 3;24050.000000
21, 8, 3;24075.000000
22, 8, 3;24100.000000
23, 8, 3;24125.000000
24, 8, 3;24150.000000
25, 8, 3;24175.000000
26, 8, 3;24200.000000
27, 8, 3;24225.000000
28, 8, 3;24250.000000
29, 8, 3;24275.000000
30, 8, 3;24300.000000
31, 8, 3;24325.000000
1, 9, 3;24350.000000
2, 9, 3;24375.000000
3, 9, 3;24400.000000
4, 9, 3;24425.000000
5, 9, 3;24450.000000
6, 9, 3;24475.000000
7, 9, 3;24500.000000
8, 9, 3;24525.000000
9, 9, 3;24550.000000
10, 9, 3;24575.000000
11, 9, 3;24600.000000
12, 9, 3;24625.000000
13, 9, 3;24650.000000
14, 9, 3;24675.000000
15, 9, 3;24700.000000
16, 9, 3;24725.000000
17, 9, 3;24750.000000
18, 9, 3;24775.000000
19, 9, 3;24800.000000
20, 9, 3;24825.000000
21, 9, 3;24850.000000
22, 9, 3;24875.000000
23, 9, 3;24900.000000
24, 9, 3;24925.000000
25, 9, 3;24950.000000
26, 9, 3;24975.000000
27, 9, 3;25000.000000
28, 9, 3;25025.000000
29, 9, 3;25050.000000
